5251,0,0,0,7.42,-1.09,-6.13
5274,0,0,0,7.58,-1.17,-5.58
5297,0,0,1,8.58,-0.91,-5.14
5320,0,0,0,8.90,-0.22,-5.08
5343,1,2,0,7.33,-1.02,-5.65
5367,0,0,0,7.92,-0.94,-5.51
5427,0,0,0,8.14,-0.82,-5.53
5449,0,0,0,7.48,-1.05,-5.71
5471,0,0,0,7.63,-1.09,-5.61
5493,0,0,0,7.58,-1.01,-5.56
5515,0,0,1,8.21,-2.02,-5.33
5536,0,2,0,7.46,-0.72,-5.59
5558,0,0,0,7.51,-1.18,-5.75
5580,1,0,0,6.92,-0.91,-5.94
5602,0,0,0,7.24,-1.73,-5.72
5623,0,1,0,7.80,-0.60,-5.72
5645,0,0,0,8.06,-1.14,-5.89
5667,0,1,0,7.58,-1.54,-5.40
5689,0,0,0,8.16,-1.00,-6.12
5711,0,0,0,7.60,-1.09,-6.36
5732,0,0,0,7.07,-0.91,-5.73
5754,0,0,0,7.54,-1.32,-5.70
5776,0,0,0,7.35,-1.00,-5.73
5798,0,0,0,7.37,-1.23,-5.68
5820,0,0,0,7.45,-1.14,-5.44
5842,0,0,0,10.16,-7.92,-5.25
5864,0,0,0,6.85,-1.00,-6.96
5886,0,0,0,7.93,-1.35,-5.55
5908,0,1,0,7.57,-0.93,-5.38
5930,0,0,0,7.63,-0.54,-5.73
5952,0,0,0,7.63,-0.42,-6.07
5973,0,0,1,7.52,-1.14,-4.76
5995,0,1,0,7.11,-0.87,-4.79
6017,0,1,0,7.83,-0.71,-4.70
6038,0,0,0,8.22,-0.91,-4.77
6060,0,0,0,8.01,-0.57,-4.76
6082,0,0,0,8.10,-1.18,-4.22
6104,1,0,0,8.47,-0.56,-4.72
6126,0,0,0,8.15,-0.94,-4.89
6148,0,0,0,8.49,-1.14,-4.37
6170,0,0,0,8.21,-1.28,-4.52
6191,0,0,0,8.79,-1.33,-4.44
6213,1,0,1,8.50,0.36,-4.75
6274,0,0,0,8.45,-0.42,-4.68
6296,0,0,0,8.16,-1.79,-4.29
6317,0,0,0,9.51,-1.57,-4.85
6339,0,1,0,8.48,-0.32,-6.04
6361,0,0,0,7.53,1.04,-5.01
6383,0,0,0,8.15,-0.58,-5.23
6405,0,0,1,8.14,0.22,-5.20
6427,0,0,0,7.86,-0.01,-5.15
6449,0,1,0,8.24,-0.39,-4.89
6470,0,0,0,8.10,-0.20,-5.00
6492,0,0,0,7.97,-0.15,-5.20
6513,0,0,0,8.25,-0.34,-4.98
6535,0,0,0,7.80,-0.68,-5.33
6557,0,0,0,7.62,-0.22,-5.26
6579,0,0,0,8.26,-0.08,-4.90
6601,0,0,0,8.19,0.12,-4.89
6623,0,0,0,8.32,-0.26,-5.09
6645,0,0,0,7.92,-0.04,-4.96
6667,0,0,0,8.16,-0.12,-4.88
6689,0,0,0,7.87,0.00,-4.86
6711,0,0,0,8.18,-0.37,-4.95
6733,0,0,0,8.16,-0.21,-5.06
6755,0,0,0,7.55,0.45,-4.84
6776,0,1,0,8.29,-0.73,-5.41
6798,0,1,0,8.31,-0.84,-4.84
6820,0,0,0,8.24,-0.52,-4.91
6842,0,0,0,8.29,-0.80,-4.91
6864,0,0,0,7.29,-1.56,-4.90
6885,0,0,0,7.83,0.28,-5.00
6907,0,0,0,7.96,-0.20,-5.42
6929,0,0,0,8.23,0.37,-4.71
6951,0,0,0,8.28,-0.58,-4.33
6973,0,1,1,8.54,-0.46,-4.72
6995,0,0,0,8.26,-0.73,-4.93
7017,0,1,0,7.89,1.43,-4.92
7039,0,0,0,8.22,0.14,-4.91
7095,0,0,0,8.12,-0.14,-4.91
7122,1,0,0,9.05,0.34,-2.37
7146,0,1,0,7.63,0.31,-5.58
7169,0,0,0,7.73,0.62,-5.00
7192,0,0,0,8.64,-0.85,-4.63
7215,0,1,0,8.45,-0.37,-4.58
7238,0,0,0,8.39,-0.14,-5.19
7262,0,0,0,8.59,-1.47,-5.48
7285,0,0,0,6.54,2.49,-4.64
7307,0,2,0,7.84,-0.33,-5.75
7333,0,0,1,7.81,0.68,-5.65
7383,0,0,0,8.70,-0.15,-5.14
7405,0,0,0,8.88,-1.02,-5.53
7427,0,0,0,6.13,0.74,-5.75
7450,0,0,0,7.16,-0.31,-5.32
7472,0,0,0,8.81,-0.99,-4.71
7494,0,0,0,8.58,-0.45,-5.32
7517,0,0,0,6.63,1.05,-5.96
7539,0,1,0,7.08,0.81,-5.49
7561,0,1,0,7.85,0.24,-5.21
7583,0,0,0,7.41,0.46,-4.52
7606,0,2,0,7.06,0.54,-6.11
7628,0,0,0,4.97,2.96,-6.30
7650,0,0,0,8.58,0.26,-5.63
7673,0,1,0,8.12,0.17,-5.17
7695,0,0,0,7.36,0.40,-5.95
7717,0,0,0,7.79,0.01,-5.46
7740,0,0,0,8.03,-0.29,-5.29
7761,0,0,0,7.54,0.13,-5.50
7783,0,0,0,7.51,0.10,-5.80
7805,0,0,0,7.42,0.23,-5.72
7828,0,0,0,8.15,-0.09,-5.20
7850,0,0,0,7.81,0.92,-5.04
7872,0,0,0,8.03,-0.27,-5.43
7894,0,0,0,7.13,0.71,-6.28
7948,0,3,0,8.39,-0.56,-4.88
7975,0,0,0,7.32,0.92,-5.33
7997,0,0,0,13.25,-0.38,-5.02
8020,0,0,0,7.93,-0.25,-4.52
8042,0,3,0,7.52,0.01,-5.14
8064,0,1,0,9.06,0.32,-7.35
8087,0,0,0,6.65,0.91,-5.87
8109,0,0,0,7.58,1.53,-4.68
8131,0,0,0,7.15,1.15,-5.01
8154,0,0,0,8.98,-0.90,-5.05
8176,0,0,0,8.10,0.73,-5.51
8198,0,0,0,7.64,0.71,-5.50
8220,0,0,0,8.18,0.30,-5.14
8242,0,0,0,7.94,0.44,-5.47
8264,0,0,0,7.58,0.59,-5.43
8286,0,0,0,8.06,0.31,-5.50
8309,0,0,0,7.80,0.45,-5.66
8331,0,0,0,7.61,0.23,-5.56
8353,0,0,0,7.46,0.57,-5.63
8376,0,0,0,7.73,0.23,-5.61
8398,0,0,0,7.40,0.58,-5.64
8420,0,0,0,8.51,-0.59,-5.59
8442,0,0,0,7.81,0.32,-5.15
8465,0,0,0,7.75,0.15,-5.43
8487,0,0,0,7.99,0.20,-5.54
8509,0,0,0,8.08,-0.03,-5.33
8532,0,0,0,7.95,0.16,-5.43
8554,0,0,0,7.71,0.29,-5.60
8576,0,0,0,8.03,0.18,-5.26
8599,0,1,0,8.06,0.26,-5.20
8621,0,0,0,7.89,0.47,-5.45
8643,0,0,0,7.93,0.28,-5.00
8664,0,0,0,7.78,0.20,-4.93
8687,0,0,0,7.77,0.42,-5.13
8709,0,0,0,7.75,0.66,-4.65
8731,0,1,0,8.04,0.57,-5.27
8754,0,0,0,8.09,0.24,-5.27
8814,0,0,1,7.57,0.34,-5.56
8838,0,0,0,7.59,0.29,-5.53
8861,0,0,0,9.65,-0.34,-5.44
8885,0,0,0,6.55,0.11,-5.70
8908,0,3,0,8.07,0.31,-5.29
8932,0,0,0,7.69,0.30,-5.34
8956,0,0,0,7.80,0.45,-5.38
8979,0,0,0,7.82,0.17,-5.65
9003,0,0,0,7.55,0.11,-5.75
9026,0,0,0,7.57,0.39,-5.66
9050,0,0,0,7.84,0.47,-5.52
9073,0,0,0,7.86,0.44,-5.46
9097,0,1,0,8.11,0.39,-5.38
9120,0,1,0,8.19,1.42,-6.33
9143,0,0,0,8.63,0.19,-5.79
9167,0,0,0,11.23,0.15,-5.32
9190,0,0,0,8.15,0.72,-4.72
9214,0,1,0,8.14,0.57,-5.42
9237,0,0,0,7.41,1.63,-5.09
9261,0,0,0,7.22,0.87,-5.63
9284,0,0,0,7.74,0.49,-5.71
9308,0,6,0,8.24,0.11,-5.61
9331,0,0,0,7.65,0.74,-5.42
9355,0,0,0,7.47,0.55,-5.44
9378,0,0,0,7.56,0.64,-5.36
9402,0,0,0,7.50,0.46,-5.53
9425,0,0,0,7.76,1.34,-5.89
9449,0,0,0,7.94,1.16,-5.19
9473,0,1,0,7.92,0.66,-4.98
9496,0,1,0,7.52,0.46,-5.41
9520,0,0,0,8.12,0.14,-4.91
9543,0,1,1,8.17,-0.08,-4.65
9566,1,1,0,8.15,-0.01,-4.08
9589,0,0,0,8.83,-0.24,-4.58
9613,0,0,0,8.28,0.25,-5.66
9636,0,0,0,8.03,-0.11,-5.14
9660,0,0,0,8.88,-0.85,-4.72
9721,0,0,0,8.34,0.44,-4.46
9744,0,0,0,5.36,1.28,-5.62
9766,0,0,0,7.16,2.55,-4.87
9788,0,6,0,8.35,0.91,-5.57
9810,0,0,0,12.48,-1.92,-2.29
9833,0,0,0,8.80,-0.49,-6.95
9855,1,0,0,7.34,0.33,-3.53
9877,0,2,0,7.18,1.83,-3.82
9900,1,0,0,8.83,0.88,-3.70
9922,0,0,0,8.06,0.06,-3.74
9944,0,0,0,9.54,0.56,-2.94
9967,0,1,0,8.47,-0.44,-4.36
9989,0,1,0,9.13,-0.03,-3.88
10011,0,0,0,8.71,0.35,-3.12
10033,0,0,0,9.00,-0.29,-3.38
10055,0,0,0,9.57,-1.39,-2.31
10077,0,0,0,9.46,0.18,-2.94
10100,0,1,0,9.37,0.08,-4.35
10122,2,1,0,7.83,0.27,-4.35
10144,0,0,0,7.87,-0.70,-3.40
10167,0,0,0,7.02,0.81,-4.91
10189,0,0,0,7.05,0.00,-4.26
10211,0,1,0,7.74,0.20,-5.51
10234,0,1,1,8.31,-1.03,-5.69
10256,0,3,0,7.03,0.10,-5.25
10278,0,0,0,8.15,-0.62,-5.18
10301,0,2,0,8.58,-0.21,-5.01
10323,0,0,0,7.70,-1.28,-6.00
10345,0,0,0,7.70,-1.58,-5.43
10368,0,0,0,7.13,-1.29,-6.02
10390,0,0,0,7.27,-1.08,-5.91
10412,0,0,0,7.61,-0.70,-6.20
10433,0,0,0,7.36,-0.80,-6.00
10456,0,0,0,7.40,-1.22,-5.46
10478,0,0,0,8.00,-1.25,-4.57
10501,0,0,0,7.99,-0.32,-5.79
10523,0,1,0,7.98,-1.02,-5.67
10585,0,0,0,4.23,0.81,-3.32
10607,0,0,0,8.09,-0.83,-5.76
10629,0,0,1,7.47,-0.27,-6.52
10651,0,0,0,7.13,-0.53,-5.88
10674,0,0,0,6.82,-0.40,-6.00
10696,0,0,0,6.65,-0.42,-6.45
10718,0,0,0,7.70,-0.81,-6.38
10741,0,1,0,7.72,-0.36,-6.49
10763,0,1,0,7.44,0.11,-5.45
10785,0,0,0,6.29,-0.27,-6.38
10808,0,1,0,7.46,-0.38,-6.70
10830,0,0,0,7.47,-1.38,-6.44
10866,0,1,0,6.28,0.77,-7.51
10900,0,0,0,5.91,0.75,-6.76
10928,0,0,0,7.32,-1.11,-8.86
10955,0,0,0,8.42,1.39,-8.65
10983,0,0,0,4.90,2.02,-8.92
11011,2,0,0,4.51,0.66,-7.64
11038,0,0,0,6.26,-0.97,-6.22
11066,0,2,0,6.67,-0.63,-7.50
11093,0,0,0,16.57,-3.37,-7.86
11121,0,0,0,1.19,-0.08,-7.86
11148,0,8,0,4.97,-1.02,-8.33
11176,0,0,0,4.64,0.46,-7.96
11203,0,5,0,5.30,0.00,-8.04
11231,0,0,0,5.28,-0.62,-8.01
11258,0,1,0,5.31,-0.53,-7.80
11286,0,0,0,5.53,-0.05,-7.88
11313,0,0,0,5.59,0.10,-7.77
11341,0,0,0,7.14,1.06,-7.41
11368,0,0,0,5.35,-0.21,-7.39
11395,0,0,0,5.59,-0.58,-7.99
11422,0,0,0,4.12,-1.26,-7.41
11450,0,2,0,4.46,-0.75,-7.88
11510,0,2,0,6.61,-0.36,-9.11
11543,0,1,0,6.18,-0.09,-7.99
11571,0,0,0,5.29,-0.13,-7.78
11598,0,0,0,5.34,-0.75,-7.93
11626,0,8,0,11.31,1.80,-7.07
11653,0,10,0,4.95,0.55,-7.43
11681,0,0,0,6.07,-0.29,-8.04
11708,0,1,0,19.61,0.29,-12.80
11736,0,7,0,5.87,-2.21,-8.10
11764,0,0,0,5.11,0.04,-7.70
11791,0,2,2,5.07,-0.40,-7.55
11819,0,0,0,5.48,-0.54,-7.82
11846,0,0,0,5.58,-0.57,-7.87
11874,0,0,0,5.94,0.18,-7.34
11901,1,1,0,5.64,-0.57,-8.74
11928,0,0,0,5.10,-0.38,-7.61
11955,0,0,0,5.74,0.73,-7.54
11983,0,0,0,4.72,0.04,-8.16
12011,0,0,0,4.53,0.26,-8.10
12038,0,0,0,3.64,0.42,-7.75
12066,0,2,0,5.38,0.68,-9.11
12093,0,0,0,4.39,-0.50,-9.71
12121,0,0,0,2.95,-0.03,-8.74
12149,0,0,0,8.56,-0.28,-10.76
12176,0,0,0,3.15,-1.66,-9.41
12204,0,3,0,4.87,-2.03,-9.84
12231,0,0,0,1.14,1.37,-8.14
12259,0,0,0,2.61,0.66,-8.85
12287,0,0,0,3.73,0.16,-9.46
12314,0,0,0,2.88,0.05,-9.35
12342,0,0,0,3.00,-0.40,-9.65
12369,0,0,0,1.29,0.40,-8.98
12396,1,0,0,1.03,0.09,-9.33
12423,0,0,0,1.73,-0.58,-9.88
12450,0,0,0,-0.54,-0.66,-9.26
12478,0,3,0,0.38,5.35,-8.82
12505,0,0,0,0.45,0.18,-9.48
12572,0,0,0,1.92,-2.20,-10.05
12599,0,1,0,0.05,-0.99,-9.63
12627,0,0,0,1.36,1.23,-8.55
12654,0,3,0,-0.03,-0.97,-9.72
12682,0,0,0,0.15,-0.41,-9.75
12710,0,1,0,1.24,-0.55,-10.12
12737,0,0,0,0.34,0.79,-8.55
12765,0,2,0,1.79,3.46,-9.65
12792,0,0,0,1.66,-0.27,-10.35
12820,0,0,0,-0.37,0.07,-8.85
12848,0,0,0,-0.37,0.35,-9.59
12875,0,0,0,-0.38,-0.31,-9.54
12902,0,0,0,-0.57,-1.04,-9.82
12929,0,0,1,-0.22,-0.79,-9.07
12957,0,0,0,0.02,-0.08,-9.62
12984,0,0,0,0.23,-0.20,-9.91
13012,0,0,0,-0.29,0.00,-9.33
13040,1,0,0,-0.41,-0.15,-9.67
13067,0,0,0,0.40,-0.07,-9.69
13095,0,0,0,0.23,-0.54,-10.07
13122,0,0,0,-0.20,-0.24,-9.50
13150,0,0,0,-0.90,0.47,-8.94
13178,0,1,0,-0.54,-0.14,-9.75
13205,1,0,0,-0.79,-0.36,-9.18
13233,0,0,0,-1.05,-0.22,-8.48
13260,0,0,0,-1.52,-0.36,-10.09
13288,0,0,0,-0.92,-0.16,-9.90
13316,0,0,0,-3.33,0.22,-8.71
13343,0,0,0,-1.27,0.10,-9.30
13370,0,3,0,-1.63,-1.09,-9.59
13397,0,0,0,-1.82,-1.49,-9.27
13425,0,3,0,-2.71,0.36,-8.93
13452,0,0,0,-5.38,1.96,-6.63
13480,0,2,0,-0.57,3.89,-10.29
13508,0,0,0,4.74,-0.34,-12.67
13535,0,0,0,0.04,0.23,-11.05
13563,0,3,0,-3.68,0.66,-9.25
13650,0,2,1,0.15,0.30,-11.54
13678,0,0,0,-1.52,0.08,-9.65
13706,0,0,1,-1.58,0.68,-9.98
13733,0,0,0,-0.49,-0.87,-10.00
13761,0,3,0,1.12,-2.61,-8.69
13788,0,0,0,-1.21,-0.41,-9.74
13816,0,3,0,-1.95,0.83,-8.63
13843,0,0,0,-2.37,-3.84,-7.45
13871,0,0,0,-3.06,0.32,-9.69
13898,0,0,0,-2.37,1.32,-8.55
13925,0,0,1,-3.06,1.56,-9.62
13952,0,2,0,-3.50,1.24,-9.84
13980,0,0,0,-3.58,1.31,-9.01
14008,0,1,0,-4.47,2.87,-11.29
14035,0,0,0,-4.81,3.31,-9.34
14063,0,0,0,-5.43,2.04,-7.66
14090,0,0,0,-7.69,2.93,-6.58
14118,0,5,0,-6.64,1.60,-6.65
14146,0,0,0,-10.30,1.90,-6.60
14173,0,0,0,-7.21,0.11,-4.62
14201,0,0,1,-8.19,2.88,-2.49
14228,0,0,0,13.40,-18.37,-19.44
14256,0,0,0,-9.92,0.88,-1.02
14283,0,4,0,-8.98,0.07,0.12
14311,0,0,0,-8.66,-0.04,-0.02
14339,0,0,0,-8.14,-0.17,-0.39
14366,0,1,0,-8.83,-1.48,-1.28
14393,0,0,0,-9.75,-1.51,0.12
14420,1,0,0,-9.56,-1.41,0.40
14448,0,0,0,-9.36,-2.83,1.10
14475,0,0,0,-10.33,-3.02,2.57
14503,0,0,0,-10.31,-2.68,2.76
14531,0,1,0,-9.79,-1.70,-0.28
14558,0,0,0,-8.92,-1.47,0.08
14586,0,0,0,-8.60,-1.03,0.76
14613,0,5,0,-7.35,1.79,-2.70
14641,0,0,0,-8.94,-2.84,1.12
14707,0,0,1,-9.44,-3.26,0.93
14734,0,0,0,-9.88,-3.09,1.36
14762,0,0,0,-9.50,-3.12,0.97
14789,0,0,0,-9.28,-2.90,0.26
14817,0,0,0,-8.61,-3.19,1.48
14845,0,0,0,-8.98,-3.61,1.47
14872,0,0,0,-8.31,-4.34,1.79
14909,0,1,0,-8.47,-3.33,2.10
14942,0,0,0,-9.02,-2.91,1.77
14978,0,0,0,-9.20,-3.32,1.95
15010,0,0,0,-9.49,-3.09,1.16
15042,0,0,0,-9.28,-2.63,1.50
15075,0,0,0,-9.07,-2.01,0.85
15107,0,0,0,-9.73,-1.71,0.52
15140,0,0,0,-9.77,-1.76,0.05
15172,0,0,0,-9.20,-0.97,-0.09
15205,0,0,0,-9.62,-0.46,-0.08
15237,0,0,0,-9.08,-0.62,0.35
15269,0,0,0,-9.12,-0.96,0.28
15302,0,0,0,-9.33,-0.78,0.28
15334,0,1,0,-9.69,-1.22,0.46
15367,0,0,0,-10.08,-1.11,0.00
15399,0,0,0,-10.11,-1.08,0.26
15431,0,0,0,-9.79,-1.36,0.63
15464,0,0,0,-9.80,-1.02,0.57
15496,0,0,0,-9.92,-0.81,0.25
15528,0,0,0,-9.77,-0.71,-0.11
15560,1,0,0,-9.35,-0.78,0.14
15592,0,0,0,-9.44,-0.75,0.69
15625,0,0,0,-9.68,-1.27,0.23
15657,0,0,0,-9.87,-0.77,-0.66
15689,0,4,0,-7.56,-0.54,-1.43
15722,0,4,0,-10.55,2.05,-3.98
15754,0,0,0,-6.16,0.10,-4.46
15787,0,5,0,-4.88,1.03,-3.40
15859,0,2,0,-5.16,-2.28,-7.32
15891,0,3,0,-4.79,-0.36,-6.05
15924,0,3,0,-4.34,3.18,-10.64
15956,0,0,0,-3.04,5.37,-10.96
15988,0,0,0,-3.58,2.67,-8.94
